game_id,player_id,cluster
198153375,7838422,3
198157142,280459,3
198157142,3592906,2
198159226,280459,4
198159226,3592906,3
198160696,280459,4
198160696,3592906,3
198195570,12294160,4
198195570,18915598,3
198205972,634029,3
198205972,12294160,3
198208828,898725,4
198208828,12294160,4
198212709,12294160,3
198212709,23453458,3
198215856,12294160,0
198215856,16755468,4
198220227,12294160,0
198220227,16755468,4
198224452,8680664,0
198224452,12294160,0
198260329,280459,3
198260329,11196869,3
198282187,280459,3
198282187,7647757,3
198285553,280459,3
198285553,21732333,3
198291060,280459,3
198291060,11712228,1
198421270,2942077,4
198421270,18616127,4
198445499,10129543,3
198445499,10410361,3
198450595,280459,3
198450595,22803610,4
198625654,4379963,4
198625654,7647757,0
198627211,4379963,3
198627211,6961598,4
198629264,3507399,4
198629264,4379963,4
198630772,4379963,3
198630772,11018483,2
198633325,4379963,4
198633325,21220978,3
198635112,4379963,3
198635112,11018483,3
198640008,4379963,3
198640008,22045973,3
198641561,4379963,3
198641561,23488978,0
198643970,4379963,3
198643970,21732333,1
198644839,8586983,2
198644839,23488978,3
198645586,769187,3
198645586,4379963,3
198647343,4379963,3
198647343,10988018,2
198656135,8586983,0
198656135,16554192,3
198668614,8586983,3
198668614,9298419,3
198767768,4059218,3
198767768,4379963,3
198769663,4379963,3
198769663,10129543,3
198771765,4379963,3
198771765,10129543,3
198772405,20319908,2
198772405,23453458,3
198772579,4379963,4
198772579,6924135,4
198774983,4379963,4
198774983,21732333,3
198776780,634029,3
198776780,4379963,3
198779475,4379963,3
198779475,14739001,4
198781334,4379963,3
198781334,8840075,3
198973328,769187,4
198973328,2942077,0
199063879,6000037,3
199063879,6588513,3
199066647,6000037,3
199066647,8840075,3
199072514,6000037,3
199072514,8840075,3
199077490,230361,3
199077490,6000037,2
199187383,7090370,3
199187383,7445226,4
199189863,7090370,3
199189863,7445226,3
199191256,8586983,3
199191256,23488978,3
199242341,7090370,3
199242341,17916129,3
199246044,7090370,3
199246044,10599576,3
199249490,7090370,3
199249490,8945737,3
199507019,6943917,2
199507019,11196869,3
199512326,8130680,3
199512326,23198823,3
199516644,8130680,3
199516644,11125131,2
199521854,8130680,3
199521854,21167799,3
199525219,8130680,3
199525219,16794502,0
199529475,2691747,4
199529475,10599576,4
199531521,4309542,1
199531521,8130680,3
199536665,8130680,3
199536665,21594173,3
199540354,8130680,3
199540354,16794502,3
199543307,4645925,0
199543307,8130680,3
199576093,11220071,3
199576093,14918385,3
199577915,11220071,4
